image_name,latitude,longitude,altitude,roll,pitch,yaw,accuracy horizontal,accuracy vertical
DSC09441.JPG,49.3929007333065613,8.1850259962765062,272.781,-0.040,48.455,-91.609,0.02,0.05
DSC09442.JPG,49.3929556880701384,8.1850257999209202,272.790,0.015,48.428,-91.749,0.02,0.05
DSC09443.JPG,49.3930125382464809,8.1850264880373746,272.813,-0.025,48.400,-91.699,0.02,0.05
DSC09444.JPG,49.3930703016667252,8.1850278595696562,272.812,-0.049,48.423,-91.550,0.02,0.05
DSC09445.JPG,49.3931280598683458,8.1850288254766177,272.795,-0.023,48.467,-91.515,0.02,0.05
DSC09446.JPG,49.3931877690624361,8.1850295131395807,272.801,0.034,48.478,-91.539,0.02,0.05
DSC09447.JPG,49.3932478854697976,8.1850296345151055,272.810,-0.073,48.410,-91.551,0.02,0.05
DSC09448.JPG,49.3933078838916586,8.1850287992598556,272.820,-0.087,48.392,-91.786,0.02,0.05
DSC09449.JPG,49.3933665389662977,8.1850286010000559,272.828,-0.012,48.366,-91.741,0.02,0.05
DSC09450.JPG,49.3934271163914218,8.1850290510779899,272.843,0.020,48.370,-91.860,0.02,0.05
DSC09451.JPG,49.3934881709374949,8.1850297823253637,272.825,0.052,48.415,-91.924,0.02,0.05
DSC09452.JPG,49.3935492851747640,8.1850314816923326,272.806,-0.085,48.395,-91.640,0.02,0.05
DSC09453.JPG,49.3936095619890736,8.1850319795580209,272.776,-0.006,48.362,-91.442,0.02,0.05
DSC09454.JPG,49.3936706935921706,8.1850313919988391,272.790,0.202,48.479,-92.885,0.02,0.05
DSC09455.JPG,49.3937016528088932,8.1850307815441781,272.776,-0.059,48.545,-91.210,0.02,0.05
DSC09456.JPG,49.3915314760520374,8.1880413012571136,272.853,0.007,44.299,89.329,0.02,0.05
DSC09457.JPG,49.3915331016344155,8.1880420893143135,272.849,-0.015,44.286,89.526,0.02,0.05
DSC09458.JPG,49.3915388744960140,8.1880430290041382,272.839,0.049,44.316,89.489,0.02,0.05
DSC09459.JPG,49.3915491716610688,8.1880434455424993,272.825,0.011,44.348,89.642,0.02,0.05
DSC09460.JPG,49.3915663742146691,8.1880434781815161,272.802,0.028,44.310,89.692,0.02,0.05
DSC09461.JPG,49.3915894584522093,8.1880435269919172,272.792,0.070,44.359,89.804,0.02,0.05
DSC09462.JPG,49.3916170973525084,8.1880432798549432,272.800,0.094,44.311,89.765,0.02,0.05
DSC09463.JPG,49.3916445726167765,8.1880429061671123,272.793,0.162,44.305,89.725,0.02,0.05
DSC09464.JPG,49.3916724585528542,8.1880426250795235,272.815,0.187,44.331,89.502,0.02,0.05
DSC09465.JPG,49.3916969292114629,8.1880422793532581,272.830,-0.022,44.349,89.445,0.02,0.05
DSC09466.JPG,49.3917044475530744,8.1880426048161663,272.832,0.176,44.437,89.055,0.02,0.05
DSC09467.JPG,49.3917061715923680,8.1880423476961077,272.838,0.110,44.319,89.249,0.02,0.05
DSC09468.JPG,49.3917090389347067,8.1880421185244767,272.847,0.007,44.335,89.455,0.02,0.05
DSC09469.JPG,49.3917154708340078,8.1880420204255433,272.843,0.025,44.438,89.409,0.02,0.05
DSC09470.JPG,49.3917252629935533,8.1880418175944190,272.829,0.095,44.429,89.441,0.02,0.05
DSC09471.JPG,49.3917387278132125,8.1880418717850656,272.805,0.095,44.383,89.639,0.02,0.05
DSC09472.JPG,49.3917557313874909,8.1880419640624229,272.814,0.089,44.346,89.604,0.02,0.05
DSC09473.JPG,49.3917750867720002,8.1880415331248546,272.816,0.103,44.335,89.578,0.02,0.05
DSC09474.JPG,49.3917972031741002,8.1880408595705116,272.818,0.078,44.362,89.685,0.02,0.05
DSC09475.JPG,49.3918207701299607,8.1880400958276827,272.825,0.123,44.398,89.536,0.02,0.05
DSC09476.JPG,49.3918455846454378,8.1880392673503195,272.824,0.100,44.389,89.600,0.02,0.05
